Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
SALTA,Orán,Urundel,66126080,0,0,0,1,0,2,0,86,89,00
SALTA,Orán,El Tabacal,66126030,0,1,0,80,0,0,0,0,81,00
SALTA,OTROS,OTROS,Sin Datos,0,0,0,0,16,0,0,0,16,00
SALTA,Rivadavia,Alto de la Sierra,66133010,0,0,0,1,3,0,0,5,9,00
SALTA,Rivadavia,Capitán Juan Pagé,66133020,0,0,0,0,0,0,0,4,4,00
SALTA,Rivadavia,Coronel Juan Solá,66133030,30,0,0,1,0,2,0,96,129,00
SALTA,Rivadavia,La Unión,66133040,0,0,0,0,0,1,0,0,1,00
SALTA,Rivadavia,Los Blancos,66133050,0,0,0,0,0,0,0,9,9,00
SALTA,Rivadavia,Pluma de Pato,66133060,0,0,0,0,0,0,0,6,6,00
SALTA,Rivadavia,Rivadavia,66133070,0,0,0,1,0,0,0,0,1,00
SALTA,Rivadavia,Santa María,66133080,0,0,0,0,5,0,0,0,5,00
SALTA,Rivadavia,Santa Victoria Este,66133100,17,0,0,1,10,1,0,41,70,00
SALTA,Rosario de la Frontera,Antilla,66140010,0,0,0,1,0,2,0,0,3,00
SALTA,Rosario de la Frontera,El Potrero,66140040,0,0,0,1,0,1,0,0,2,00
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,2354,404,0,3,0,1,0,175,2937,00
SALTA,Rosario de la Frontera,Copo Quile,66140020,0,0,0,35,0,0,0,0,35,00
SALTA,Rosario de la Frontera,El Naranjo,66140030,0,0,0,39,0,1,0,0,40,00
SALTA,Rosario de Lerma,Campo Quijano,66147010,218,0,0,360,0,3,0,148,729,00
SALTA,Rosario de Lerma,La Silleta,66147020,105,0,0,220,0,1,0,34,360,00
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,1285,403,0,2602,10,1,0,4,4305,00
SALTA,Rosario de Lerma,La Merced Del Encón,66147015,0,0,0,175,0,0,0,82,257,00
SALTA,San Carlos,Angastaco,66154010,0,0,0,7,0,0,0,39,46,00
SALTA,San Carlos,Animaná,66154020,0,0,0,0,0,1,0,51,52,00
SALTA,San Carlos,El Barrial,66154030,0,0,0,0,400,0,0,0,400,00
SALTA,San Carlos,San Carlos,66154040,0,0,0,1,0,2,0,94,97,00
SALTA,Santa Victoria,Campo La Cruz,66161020,0,0,0,0,50,0,0,0,50,00
SALTA,Santa Victoria,Los Toldos,66161030,0,0,0,2,0,0,0,41,43,00
SALTA,Santa Victoria,Nazareno,66161040,0,0,0,61,135,0,0,0,196,00
SALTA,Santa Victoria,Poscaya,66161050,0,0,0,0,30,0,0,0,30,00
SALTA,Santa Victoria,San Marcos,66161060,0,0,0,0,30,0,0,0,30,00
SALTA,Santa Victoria,Santa Victoria,66161070,0,0,0,74,0,5,0,200,279,00
SALTA,Santa Victoria,Acoyte,66161010,0,0,0,0,0,0,0,10,10,00
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,0,0,0,0,0,0,0,52,52,00
SAN JUAN,25 de Mayo,Tupelí,70126020,0,0,0,0,0,0,0,60,60,00
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,70126030,0,0,0,0,0,0,0,80,80,00
SAN JUAN,25 de Mayo,Villa Borjas,70126010,0,0,0,0,0,0,0,6,6,00
SAN JUAN,9 de Julio,9 de Julio,70063040,0,0,0,125,0,1,0,116,242,00
SAN JUAN,9 de Julio,Colonia Fiorito,70063020,0,0,0,0,0,0,0,5,5,00
SAN JUAN,9 de Julio,Las Chacritas,70063030,0,0,0,0,0,0,0,91,91,00
SAN JUAN,9 de Julio,OTROS,Sin Datos,0,0,0,0,0,1,0,0,1,00
SAN JUAN,9 de Julio,Alto de Sierra,70063010,0,0,0,0,0,0,0,5,5,00
SAN JUAN,Albardón,El Rincón,70007010,509,0,5,0,0,0,0,10,524,00
SAN JUAN,Albardón,OTROS,Sin Datos,0,0,0,0,300,0,0,0,300,00
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,0,0,0,0,0,0,0,135,135,00
SAN JUAN,Albardón,Villa General San Martin,70007010,0,0,0,0,0,0,0,46,46,00
SAN JUAN,Angaco,OTROS,Sin Datos,0,0,0,0,72,0,0,0,72,00
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,0,0,0,0,0,0,0,93,93,00
SAN JUAN,Angaco,Villa El Salvador,70014010,0,0,0,0,0,0,0,34,34,00
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,0,0,1,0,0,0,0,1294,1295,00
SAN JUAN,Calingasta,Calingasta,70021020,0,0,0,0,0,2,0,370,372,00
SAN JUAN,Calingasta,Tamberías,70021030,0,0,1,0,0,0,0,130,131,00
SAN JUAN,Capital,San Juan,70028010,12814,22723,227,10721,3576,5,0,6781,56847,00
SAN JUAN,Caucete,Bermejo,70035010,0,0,0,0,0,1,0,0,1,00
SAN JUAN,Caucete,Caucete,70035020,1006,0,0,0,2500,0,0,521,4027,00
SAN JUAN,Caucete,Vallecito,70035070,0,0,0,0,250,0,0,4,254,00
SAN JUAN,Caucete,Villa Independencia,70035080,0,0,0,0,0,0,0,10,10,00
SAN JUAN,Chimbas,Chimbas,70042010,2944,0,6,942,0,0,0,1948,5840,00
SAN JUAN,Chimbas,Villa Paula Albarracin,70042010,0,0,0,0,0,0,0,2,2,00
SAN JUAN,Iglesia,Angualasto,70049010,0,0,0,0,0,0,0,38,38,00
SAN JUAN,Iglesia,Bella Vista,70049020,0,0,0,0,0,1,0,43,44,00
SAN JUAN,Iglesia,Iglesia,70049030,0,0,0,0,0,11,0,79,90,00
SAN JUAN,Iglesia,Las Flores,70049040,0,0,0,0,0,1,0,111,112,00
SAN JUAN,Iglesia,Pismanta,70049050,0,0,0,0,0,3,0,18,21,00
SAN JUAN,Iglesia,Rodeo,70049060,0,0,0,0,10,0,0,472,482,00
SAN JUAN,Iglesia,Tudcum,70049070,0,0,0,0,0,1,0,89,90,00
SAN JUAN,Jáchal,San Isidro,70056070,0,0,0,0,0,0,0,97,97,00
SAN JUAN,Jáchal,San José de Jáchal,70056080,0,0,1,381,0,2,0,711,1095,00
SAN JUAN,Jáchal,Tamberías,70056090,0,0,0,0,0,0,0,62,62,00
SAN JUAN,Jáchal,Villa Mercedes,70056110,0,0,0,0,0,4,0,170,174,00
SAN JUAN,Jáchal,Gran China,70056020,0,0,0,0,0,0,0,82,82,00
SAN JUAN,Jáchal,Huaco,70056030,0,0,0,0,0,0,0,109,109,00
SAN JUAN,Jáchal,Pampa Vieja,70056060,0,0,0,0,0,0,0,86,86,00
SAN JUAN,Jáchal,El Médano,70056010,0,0,0,0,0,0,0,25,25,00
SAN JUAN,Jáchal,Mogna,70056040,0,0,0,0,0,0,0,5,5,00
SAN JUAN,Jáchal,Niquivil,70056050,0,0,0,0,0,0,0,25,25,00
SAN JUAN,Jáchal,Villa Malvinas Argentinas,70056100,0,0,0,0,0,0,0,25,25,00
SAN JUAN,OTROS,OTROS,Sin Datos,0,0,0,0,454,0,0,0,454,00
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,549,0,4,0,0,1,0,205,759,00
SAN JUAN,Pocito,Villa Centenario,70070060,0,0,0,0,0,0,0,56,56,00
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,0,0,0,0,0,0,0,98,98,00
SAN JUAN,Pocito,Quinto Cuartel,70070030,0,0,0,0,0,0,0,101,101,00
SAN JUAN,Pocito,Villa Aberastain,70070010,0,0,0,0,0,0,0,10,10,00
SAN JUAN,Pocito,Barrio Ruta 40,70070010,0,0,0,0,0,0,0,14,14,00
SAN JUAN,Pocito,Carpintería,70070020,0,0,0,0,0,0,0,14,14,00
SAN JUAN,Rawson,Rawson,70077010,16318,0,12,0,0,2,0,1004,17336,00
SAN JUAN,Rawson,Villa Krause,70077020,0,0,0,0,0,0,0,211,211,00
SAN JUAN,Rawson,El Medanito,70077010,0,0,0,0,0,0,0,32,32,00
SAN JUAN,Rawson,Villa Bolaños,70077020,0,0,0,0,0,0,0,287,287,00
SAN JUAN,Rivadavia,Rivadavia,70084010,2028,0,12,77,15,1,0,2243,4376,00
SAN JUAN,San Martín,San Isidro (Est Los Angacos),70091030,2,0,0,0,0,0,0,4,6,00
SAN JUAN,San Martín,Villa San Martín,70091070,0,0,0,0,210,1,0,18,229,00
SAN JUAN,San Martín,Villa Don Bosco (Est Angaco Sud),70091060,0,0,0,3,0,0,0,73,76,00
SAN JUAN,San Martín,Villa El Salvador,70091040,0,0,0,0,0,0,0,12,12,00
SAN JUAN,San Martín,Dos Acequias (Est Los Angacos),70091020,0,0,0,0,0,0,0,31,31,00
SAN JUAN,San Martín,Barrio Sadop,70091010,0,0,0,0,0,0,0,2,2,00
SAN JUAN,San Martín,Villa Dominguito (Est Puntilla Blanca),70091050,0,0,0,0,0,0,0,2,2,00
SAN JUAN,Santa Lucía,Santa Lucía,70098010,2400,0,11,73,15,0,0,2057,4556,00
SAN JUAN,Santa Lucía,Alto de Sierra,70098010,0,0,0,0,0,0,0,18,18,00
SAN JUAN,Sarmiento,Cañada Honda,70105010,0,0,0,1,0,2,0,1,4,00
SAN JUAN,Sarmiento,Cienaguita,70105020,0,0,0,1,0,0,0,1,2,00
SAN JUAN,Sarmiento,Las Lagunas,70105060,0,0,0,0,0,1,0,0,1,00
SAN JUAN,Sarmiento,Los Berros,70105070,0,0,0,2,0,0,0,66,68,00
SAN JUAN,Sarmiento,Villa Media Agua,70105100,0,0,0,1,0,0,0,197,198,00
SAN JUAN,Sarmiento,Pedernal,70105080,0,0,0,0,0,0,0,11,11,00
SAN JUAN,Sarmiento,Divisadero,70105040,0,0,0,0,0,0,0,11,11,00
SAN JUAN,Sarmiento,Guanacache,70105050,0,0,0,0,0,0,0,8,8,00
SAN JUAN,Sarmiento,Punta del Médano,70105090,0,0,0,0,0,0,0,1,1,00
SAN JUAN,Ullum,Villa Ibáñez,70112010,0,0,1,0,0,0,0,402,403,00
SAN JUAN,Valle Fértil,Astica,70119010,0,0,0,0,0,0,0,30,30,00
SAN JUAN,Valle Fértil,OTROS,Sin Datos,0,0,0,0,190,0,0,0,190,00
SAN JUAN,Valle Fértil,Villa San Agustín,70119060,0,0,0,1,0,4,0,260,265,00
SAN JUAN,Zonda,Villa Basilio Nievas,70133010,0,0,0,0,0,0,0,340,340,00
SAN LUIS,Ayacucho,Candelaria,74007010,0,0,0,0,0,0,0,882,882,00
SAN LUIS,Ayacucho,La Majada,74007010,0,0,0,0,0,0,0,19,19,00
SAN LUIS,Ayacucho,Leandro N Alem,74007030,0,0,0,0,0,0,0,13,13,00
SAN LUIS,Ayacucho,Luján,74007040,0,0,0,0,0,0,0,1196,1196,00
SAN LUIS,Ayacucho,OTROS,Sin Datos,0,0,0,0,0,3,0,0,3,00
SAN LUIS,Ayacucho,Quines,74007050,0,0,0,0,0,1,0,37,38,00
SAN LUIS,Ayacucho,Río Juan Gómez,74007010,0,0,0,0,0,0,0,76,76,00
SAN LUIS,Ayacucho,San Francisco del Monte de Oro,74007070,0,0,0,0,0,0,0,1435,1435,00
SAN LUIS,Ayacucho,San Miguel,74007070,0,0,0,0,0,1,0,0,1,00
SAN LUIS,Ayacucho,Pampa Grande,74007010,0,0,0,2,0,0,0,0,2,00
SAN LUIS,Ayacucho,Lomas Blancas,74007010,0,0,0,0,0,0,0,21,21,00
SAN LUIS,Belgrano,La Calera,74014010,0,0,0,0,0,0,0,392,392,00
SAN LUIS,Belgrano,Los Molles,74014010,0,0,0,0,0,0,0,246,246,00
SAN LUIS,Belgrano,Nogolí,74014020,0,0,0,0,0,0,0,660,660,00
SAN LUIS,Belgrano,San Pedro,74014040,0,0,0,0,0,0,0,13,13,00
SAN LUIS,Belgrano,Villa de la Quebrada,74014030,0,0,0,0,0,0,0,513,513,00
SAN LUIS,Belgrano,Villa General Roca,74014040,0,0,0,0,0,0,0,283,283,00
SAN LUIS,Chacabuco,Concarán,74028010,0,0,0,0,0,2,0,1812,1814,00
SAN LUIS,Chacabuco,Cortaderas,74028020,0,0,0,5,0,0,0,891,896,00
SAN LUIS,Chacabuco,Naschel,74028030,0,0,0,0,0,0,0,1125,1125,00
SAN LUIS,Chacabuco,Papagayos,74028040,0,0,0,0,0,0,0,61,61,00
SAN LUIS,Chacabuco,Renca,74028050,0,0,0,0,0,0,0,106,106,00
SAN LUIS,Chacabuco,San Pablo,74028060,0,0,0,0,0,0,0,74,74,00
SAN LUIS,Chacabuco,Tilisarao,74028070,0,0,0,0,0,0,0,1590,1590,00
SAN LUIS,Chacabuco,Villa del Carmen,74028080,0,0,0,0,0,0,0,353,353,00
SAN LUIS,Chacabuco,Villa Larca,74028090,0,0,0,0,0,0,0,558,558,00
SAN LUIS,Chacabuco,El Algarrobal,74028020,0,0,0,3,0,0,0,0,3,00
SAN LUIS,Coronel Pringles,Carolina,74021010,0,0,0,0,0,0,0,229,229,00
SAN LUIS,Coronel Pringles,El Trapiche,74021020,0,0,0,0,0,0,0,1008,1008,00
SAN LUIS,Coronel Pringles,Fraga,74021030,0,0,0,0,0,0,0,309,309,00
SAN LUIS,Coronel Pringles,La Bajada,74021040,0,0,0,0,0,0,0,72,72,00
SAN LUIS,Coronel Pringles,La Florida,74021050,0,0,0,0,0,0,0,87,87,00
SAN LUIS,Coronel Pringles,La Toma,74021060,100,0,0,0,0,0,0,392,492,00
SAN LUIS,Coronel Pringles,OTROS,Sin Datos,0,0,0,0,0,27,0,0,27,00
SAN LUIS,Coronel Pringles,Río Grande,74021080,0,0,0,0,0,0,0,187,187,00
SAN LUIS,Coronel Pringles,Saladillo,74021090,0,0,0,1,0,0,0,1987,1988,00
SAN LUIS,Coronel Pringles,El Durazno,74021060,0,0,0,0,0,0,0,66,66,00
SAN LUIS,General Pedernera,Juan Jorba,74035010,0,0,0,0,0,0,0,28,28,00
SAN LUIS,General Pedernera,Juan Llerena,74035020,0,0,0,0,0,0,0,130,130,00
SAN LUIS,General Pedernera,Justo Daract,74035030,175,0,4,0,0,0,0,3880,4059,00
SAN LUIS,General Pedernera,La Punilla,74035040,0,0,0,0,0,0,0,9,9,00
SAN LUIS,General Pedernera,Lavaisse,74035050,0,0,0,0,0,0,0,58,58,00
SAN LUIS,General Pedernera,San José del Morro,74035060,0,0,0,0,0,0,0,381,381,00
SAN LUIS,General Pedernera,Villa Mercedes,74035070,1789,29276,85,4,14585,0,0,10179,55918,00
SAN LUIS,General Pedernera,Villa Salles,74035090,0,0,0,0,0,0,0,27,27,00
SAN LUIS,General Pedernera,La Angelina,74035040,0,0,0,0,0,0,0,1127,1127,00
SAN LUIS,Gobernador Dupuy,Anchorena,74042010,0,0,1,0,0,0,0,212,213,00
SAN LUIS,Gobernador Dupuy,Arizona,74042020,0,0,3,0,0,0,0,257,260,00
SAN LUIS,Gobernador Dupuy,Bagual,74042030,0,0,0,0,0,0,0,64,64,00
SAN LUIS,Gobernador Dupuy,Batavia,74042040,0,0,0,0,0,2,0,196,198,00
SAN LUIS,Gobernador Dupuy,Buena Esperanza,74042050,0,0,1,0,0,1,0,961,963,00
SAN LUIS,Gobernador Dupuy,Fortín El Patria,74042060,0,0,0,0,0,1,0,194,195,00
SAN LUIS,Gobernador Dupuy,Fortuna,74042070,0,0,1,0,0,1,0,149,151,00
SAN LUIS,Gobernador Dupuy,La Maroma,74042080,0,0,0,0,0,2,0,0,2,00
SAN LUIS,Gobernador Dupuy,Martín de Loyola,74042100,0,0,0,0,0,2,0,509,511,00
SAN LUIS,Gobernador Dupuy,Nahuel Mapá,74042110,0,0,0,0,0,0,0,20,20,00
SAN LUIS,Gobernador Dupuy,Navia,74042120,0,0,0,0,0,2,0,83,85,00
SAN LUIS,Gobernador Dupuy,Nueva Galia,74042130,0,0,0,0,0,0,0,500,500,00
SAN LUIS,Gobernador Dupuy,Unión,74042140,0,0,0,0,0,0,0,810,810,00
SAN LUIS,Junín,Carpinteria,74049010,155,10,0,0,0,0,0,901,1066,00
SAN LUIS,Junín,Cerro de Oro,74049020,19,14,0,7,0,0,0,250,290,00
SAN LUIS,Junín,Lafinur,74049030,0,0,0,0,0,0,0,51,51,00
SAN LUIS,Junín,Los Cajones,74049040,0,0,0,0,0,0,0,64,64,00
SAN LUIS,Junín,Los Molles,74049050,0,0,0,0,0,0,0,54,54,00
SAN LUIS,Junín,Merlo,74049060,1286,62,0,211,0,0,0,5089,6648,00
SAN LUIS,Junín,Santa Rosa del Conlara,74049070,142,0,0,0,0,0,0,1875,2017,00
SAN LUIS,Junín,Talita,74049080,0,0,0,0,0,2,0,111,113,00
SAN LUIS,La Capital,Alto Pelado,74056010,0,0,0,0,0,0,0,71,71,00
SAN LUIS,La Capital,Alto Pencoso,74056020,0,0,0,1,0,0,0,85,86,00
SAN LUIS,La Capital,Balde,74056030,0,0,0,1,0,5,0,183,189,00
SAN LUIS,La Capital,Beazley,74056040,0,0,0,0,0,0,0,202,202,00
SAN LUIS,La Capital,Cazador,74056050,0,0,0,0,0,0,0,34,34,00
SAN LUIS,La Capital,Chosmes,74056060,0,0,0,0,0,0,0,9,9,00
SAN LUIS,La Capital,Desaguadero,74056070,0,0,0,1,0,0,0,252,253,00
SAN LUIS,La Capital,El Volcán,74056080,0,0,0,0,0,0,0,1067,1067,00
SAN LUIS,La Capital,Jarilla,74056090,0,0,0,0,0,0,0,29,29,00
SAN LUIS,La Capital,Juana Koslay,74056100,419,0,2,0,0,0,0,82,503,00
SAN LUIS,La Capital,Potrero de los Funes,74056120,0,0,0,0,0,0,0,1795,1795,00
SAN LUIS,La Capital,Salinas del Bebedero,74056130,0,0,0,0,0,0,0,35,35,00
SAN LUIS,La Capital,San Jerónimo,74056140,0,0,0,0,0,0,0,160,160,00
SAN LUIS,La Capital,San Luis,74056150,2774,1,84,5,84,2,0,18447,21397,00
SAN LUIS,La Capital,Zanjitas,74056160,0,0,0,0,0,0,0,103,103,00
SAN LUIS,La Capital,La Punta,74056105,0,0,0,7,0,0,0,0,7,00
SAN LUIS,La Capital,Las Barrancas,74056070,0,0,0,0,0,1,0,55,56,00
SAN LUIS,La Capital,Varela,74056140,0,0,0,0,0,0,0,7,7,00
SAN LUIS,La Capital,Boca Del Tigre,74056070,0,0,0,0,0,1,0,0,1,00
SAN LUIS,Libertador Grl San Martín,La Ramada,74063020,0,0,0,0,0,0,0,2144,2144,00
SAN LUIS,Libertador Grl San Martín,La Vertiente,74063010,0,0,0,0,0,2,0,49,51,00
SAN LUIS,Libertador Grl San Martín,Las Aguadas,74063020,0,0,0,0,0,0,0,98,98,00
SAN LUIS,Libertador Grl San Martín,Las Chacras,74063030,0,0,0,0,0,5,0,30,35,00
SAN LUIS,Libertador Grl San Martín,Las Lagunas,74063040,0,0,0,0,0,0,0,27,27,00
SAN LUIS,Libertador Grl San Martín,Paso Grande,74063050,0,0,0,0,0,0,0,183,183,00
SAN LUIS,Libertador Grl San Martín,Potrerillo,74063060,0,0,0,0,0,0,0,59,59,00
SAN LUIS,Libertador Grl San Martín,San Martín,74063070,1,0,1,0,0,0,0,324,326,00
SAN LUIS,Libertador Grl San Martín,Villa de Praga,74063080,0,0,0,0,0,1,0,211,212,00
SAN LUIS,Libertador Grl San Martín,El Puesto,74063050,0,0,0,0,0,0,0,11,11,00
SAN LUIS,OTROS,OTROS,Sin Datos,0,0,0,0,70,0,0,0,70,00
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,78007010,612,618,2,0,1,1,0,62,1296,00
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,78007020,683,0,4,0,1,2,0,0,690,00
SANTA CRUZ,Deseado,Caleta Olivia,78014010,0,8280,0,720,2,5,0,478,9485,00
SANTA CRUZ,Deseado,Cañadón Seco,78014020,0,0,0,2,0,3,0,118,123,00
SANTA CRUZ,Deseado,Jaramillo,78014040,0,0,0,0,0,2,0,86,88,00
SANTA CRUZ,Deseado,Las Heras,78014060,0,0,0,2353,1,1,0,1085,3440,00
SANTA CRUZ,Deseado,Pico Truncado,78014070,0,0,0,2846,1,2,0,1069,3918,00
SANTA CRUZ,Deseado,Puerto Deseado,78014080,1488,0,9,0,10,12,0,0,1519,00
SANTA CRUZ,Deseado,Tellier,78014090,0,0,0,0,0,1,0,0,1,00
SANTA CRUZ,Güer Aike,28 de Noviembre,78021060,0,0,0,10,6,1,0,195,212,00
SANTA CRUZ,Güer Aike,El Turbio (Est Gobernador Mayer),78021010,0,0,0,0,0,1,0,0,1,00
SANTA CRUZ,Güer Aike,Río Gallegos,78021040,3682,10399,173,736,172,14,0,0,15176,00
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,78021070,261,0,0,0,1,1,0,0,263,00
SANTA CRUZ,Güer Aike,Mina 3,78021030,0,0,0,0,0,1,0,0,1,00
SANTA CRUZ,Lago Argentino,El Calafate,78028010,2595,0,0,3717,1,7,0,618,6938,00
SANTA CRUZ,Lago Argentino,El Chaltén,78028020,0,0,0,431,1,3,0,2,437,00
SANTA CRUZ,Lago Argentino,Tres Lagos,78028030,0,0,0,0,0,1,0,0,1,00
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,78035010,0,0,2,0,1,6,0,30,39,00
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,78035020,0,2600,7,0,101,5,0,0,2713,00
SANTA CRUZ,Magallanes,Puerto San Julián,78042010,849,2150,1,0,1,8,0,153,3162,00
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010,0,0,0,0,0,1,0,0,1,00
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020,0,0,0,0,1,5,0,0,6,00
SANTA FE,9 de Julio,Esteban Rams,82077010,0,0,0,0,0,2,0,35,37,00
SANTA FE,9 de Julio,Gato Colorado,82077020,0,0,0,0,0,4,0,0,4,00
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est El Nochero),82077030,0,0,0,0,0,3,0,144,147,00
SANTA FE,9 de Julio,Logroño,82077040,1,0,0,0,0,0,0,47,48,00
SANTA FE,9 de Julio,Montefiore,82077050,0,0,0,0,0,1,0,17,18,00
SANTA FE,9 de Julio,Pozo Borrado,82077060,0,0,0,0,0,0,0,127,127,00
SANTA FE,9 de Julio,San Bernardo,82077065,0,0,0,0,0,0,0,109,109,00
SANTA FE,9 de Julio,Santa Margarita,82077070,0,0,0,0,0,5,0,96,101,00
SANTA FE,9 de Julio,Tostado,82077080,1328,6,0,0,0,2,0,1752,3088,00
SANTA FE,9 de Julio,Villa Minetti,82077090,0,0,0,1,0,5,0,264,270,00
SANTA FE,Belgrano,Armstrong,82007010,1245,0,0,99,0,0,0,37,1381,00
SANTA FE,Belgrano,Bouquet,82007020,388,0,0,0,0,0,0,1,389,00
SANTA FE,Belgrano,Las Parejas,82007030,1297,154,0,0,0,0,0,124,1575,00
SANTA FE,Belgrano,Las Rosas,82007040,1358,2308,0,225,0,0,0,33,3924,00
SANTA FE,Belgrano,Montes de Oca,82007050,591,0,0,0,168,1,0,43,803,00
SANTA FE,Belgrano,Tortugas,82007060,177,0,0,0,0,1,0,0,178,00
SANTA FE,Caseros,Arequito,82014010,71,2241,0,0,0,0,0,0,2312,00
SANTA FE,Caseros,Arteaga,82014020,73,868,0,0,0,0,0,87,1028,00
SANTA FE,Caseros,Beravebú,82014030,0,0,0,0,0,0,0,346,346,00
SANTA FE,Caseros,Bigand,82014040,550,1065,0,0,0,0,0,0,1615,00
SANTA FE,Caseros,Casilda,82014050,4277,1873,0,886,0,0,0,1129,8165,00
SANTA FE,Caseros,Chabás,82014060,638,0,0,0,850,0,0,13,1501,00
SANTA FE,Caseros,Chañar Ladeado,82014070,76,808,0,401,0,0,0,0,1285,00
SANTA FE,Caseros,Gödeken,82014080,0,531,0,1,0,0,0,0,532,00
SANTA FE,Caseros,Los Molinos,82014090,27,507,0,0,0,0,0,0,534,00
SANTA FE,Caseros,Los Nogales,82014100,0,44,0,0,0,0,0,0,44,00
SANTA FE,Caseros,Los Quirquinchos,82014110,0,0,0,0,2,0,0,778,780,00
SANTA FE,Caseros,San José de la Esquina,82014120,135,1976,0,0,0,0,0,1,2112,00
SANTA FE,Caseros,Sanford,82014130,88,0,0,378,0,0,0,0,466,00
SANTA FE,Caseros,Villada,82014140,98,1,0,0,5,0,0,0,104,00
SANTA FE,Castellanos,Aldao (Est Casablanca),82021010,30,0,0,662,0,0,0,60,752,00
SANTA FE,Castellanos,Angélica,82021020,600,0,0,0,0,0,0,9,609,00
SANTA FE,Castellanos,Ataliva,82021030,295,10,0,89,0,0,0,183,577,00
SANTA FE,Castellanos,Aurelia,82021040,0,0,0,0,0,0,0,4,4,00
SANTA FE,Castellanos,Bauer y Sigel,82021060,0,0,0,0,0,0,0,0,0,00
SANTA FE,Castellanos,Bella Italia,82021070,37,316,0,2,0,0,0,4,359,00
SANTA FE,Castellanos,Castellanos,82021080,0,1,0,0,0,0,0,5,6,00
SANTA FE,Castellanos,Colonia Bicha,82021090,72,0,0,138,0,0,0,0,210,00
SANTA FE,Castellanos,Colonia Cello,82021100,0,0,0,0,0,0,0,29,29,00
SANTA FE,Castellanos,Colonia Margarita,82021110,0,10,0,0,0,0,0,0,10,00
SANTA FE,Castellanos,Colonia Raquel,82021120,31,0,0,185,0,0,0,3,219,00
SANTA FE,Castellanos,Coronel Fraga,82021130,0,0,0,0,0,0,0,49,49,00
SANTA FE,Castellanos,Esmeralda,82021150,0,82,0,0,0,0,0,0,82,00
SANTA FE,Castellanos,Estación Clucellas,82021160,0,179,0,0,0,0,0,4,183,00
SANTA FE,Castellanos,Estación Saguier,82021170,0,11,0,0,0,0,0,3,14,00
SANTA FE,Castellanos,Eusebia y Carolina,82021180,27,0,0,130,0,0,0,0,157,00
SANTA FE,Castellanos,Eustolia,82021190,0,0,0,0,0,0,0,4,4,00
SANTA FE,Castellanos,Humberto Primo,82021220,212,53,0,33,0,0,0,262,560,00
SANTA FE,Castellanos,Josefina,82021230,28,77,0,0,0,0,0,1,106,00
SANTA FE,Castellanos,Lehmann,82021240,196,376,0,166,0,0,0,0,738,00
SANTA FE,Castellanos,María Juana,82021250,788,81,0,620,0,0,0,60,1549,00
SANTA FE,Castellanos,Plaza Clucellas,82021270,45,283,0,0,0,0,0,0,328,00
SANTA FE,Castellanos,Plaza Saguier,82021280,0,51,0,0,0,0,0,0,51,00
SANTA FE,Castellanos,Presidente Roca,82021290,0,137,0,1,0,0,0,5,143,00
SANTA FE,Castellanos,Pueblo Marini,82021300,0,0,0,0,0,0,0,11,11,00
SANTA FE,Castellanos,Rafaela,82021310,2889,23060,0,4199,6,2,0,1497,31653,00
SANTA FE,Castellanos,Ramona,82021320,1,0,0,0,0,0,0,327,328,00
SANTA FE,Castellanos,San Antonio,82021330,0,10,0,0,0,0,0,59,69,00
SANTA FE,Castellanos,San Vicente,82021340,770,1334,0,0,0,0,0,42,2146,00
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,163,107,0,0,0,0,0,218,488,00
SANTA FE,Castellanos,Sunchales,82021360,1112,21,1,6364,0,0,0,67,7565,00
SANTA FE,Castellanos,Susana,82021370,0,0,0,317,0,0,0,78,395,00
SANTA FE,Castellanos,Tacural,82021380,437,0,0,467,0,0,0,0,904,00
SANTA FE,Castellanos,Vila,82021390,419,0,0,0,0,0,0,0,419,00
SANTA FE,Castellanos,Villa San José,82021410,0,53,0,0,0,0,0,31,84,00
SANTA FE,Castellanos,Virginia,82021420,0,0,0,0,0,0,0,9,9,00
SANTA FE,Castellanos,Zenón Pereyra,82021430,0,53,0,0,0,0,0,0,53,00
SANTA FE,Castellanos,Frontera,82021200,0,0,0,0,0,0,0,1,1,00
