Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
SANTA CRUZ,Deseado,Jaramillo,78014040,2,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,86,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Deseado,Las Heras,78014060,0,00,00,0,10,00,0,23,00,0,401,00,00,82,00,0,355,00,0,"1,053",00,0,00,0,0,"1,079",00,1,00,00,218,0,00,0,00,0,00,00,00,0,0,00,00,00,00,168,00,00,00,00,00,00,00,0,00,00,00,00,34,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,45
SANTA CRUZ,Deseado,Pico Truncado,78014070,1,00,00,0,40,00,0,187,00,0,676,00,00,37,00,0,607,00,0,"1,057",00,0,00,0,0,907,00,0,00,00,409,0,00,0,00,0,00,00,00,0,0,00,00,00,00,55,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Deseado,Puerto Deseado,78014080,11,00,00,0,10,00,19,0,00,0,1,00,00,0,00,183,0,00,0,0,00,0,00,614,0,0,00,0,00,00,688,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Deseado,Tellier,78014090,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Güer Aike,28 de Noviembre,78021060,0,00,00,0,10,00,0,10,00,0,1,00,00,0,00,0,0,00,200,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Güer Aike,El Turbio (Est Gobernador Mayer),78021010,0,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Güer Aike,Mina 3,78021030,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Güer Aike,Río Gallegos,78021040,2,30,00,8,60,00,172,0,00,0,1,00,00,4,00,"1,622",0,00,14,13,00,17,00,971,9,166,00,"2,308",00,00,"1,640",0,00,940,00,386,00,00,00,152,"1,865",00,00,00,00,93,00,00,00,4270,00,00,00,26,00,00,00,00,"3,847",00,00,00,0,00,00,00,00,00,0,104,00,00,00,00,00,00,00,00,105
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,78021070,0,00,00,0,10,00,2,0,00,0,1,00,00,0,00,4,0,00,0,0,00,0,00,24,0,0,00,0,00,00,232,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Lago Argentino,El Calafate,78028010,4,00,00,2,10,00,0,38,00,0,1,00,00,"1,430",00,0,0,00,"1,707",3,00,0,00,8,0,"3,388",00,0,00,00,160,0,00,0,00,97,00,00,00,0,0,00,00,00,00,7,00,00,00,00,00,00,00,9,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Lago Argentino,El Chaltén,78028020,2,00,00,1,00,00,0,0,00,0,0,00,00,365,00,0,0,00,0,69,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Lago Argentino,Tres Lagos,78028030,0,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,78035010,4,00,00,1,10,00,0,31,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,78035020,3,00,00,1,10,00,0,1,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,"2,700",00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Magallanes,Puerto San Julián,78042010,4,00,00,2,20,00,12,0,00,0,1,00,00,0,00,109,0,00,0,0,00,0,00,406,0,0,00,"1,973",00,00,328,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,OTROS,Otros,Sin Datos,255,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010,0,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020,1,00,00,3,10,00,0,0,00,0,0,00,00,1,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Esteban Rams,82077010,0,00,00,2,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,29,00,0,0,5,00,0,00,00,0,0,00,0,00,0,00,00,00,0,1,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Gato Colorado,82077020,0,00,00,4,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est El Nochero),82077030,0,00,00,3,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,135,00,0,0,7,00,0,00,00,0,0,00,0,00,0,00,00,00,0,2,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Logroño,82077040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,37,00,0,0,7,00,0,00,00,0,0,00,0,00,0,00,00,00,0,4,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Montefiore,82077050,0,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Pozo Borrado,82077060,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,112,00,0,0,12,00,0,00,00,0,0,00,0,00,0,00,00,00,0,3,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,San Bernardo,82077065,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,91,00,0,0,12,00,0,00,00,0,0,00,0,00,0,00,00,00,0,6,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Santa Margarita,82077070,0,00,00,5,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,87,00,0,0,7,00,0,00,00,0,0,00,0,00,0,00,00,00,0,2,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Tostado,82077080,0,00,00,2,00,00,0,0,00,0,0,00,00,3,00,0,0,00,0,6,00,"1,518",00,0,0,"1,170",00,0,00,00,0,0,00,0,00,0,00,00,00,0,363,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,26,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,9 de Julio,Villa Minetti,82077090,0,00,00,5,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,221,00,0,0,36,00,0,00,00,0,0,00,0,00,1,00,00,00,0,6,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,1,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Belgrano,Armstrong,82007010,0,00,00,0,00,00,0,13,00,0,8,00,00,199,00,0,0,00,145,239,00,0,00,0,0,707,00,0,00,00,60,0,00,0,00,8,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,2,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Belgrano,Bouquet,82007020,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,338,0,00,0,00,32,0,0,00,12,00,00,4,0,00,0,00,2,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Belgrano,Las Parejas,82007030,0,00,00,0,00,00,0,19,00,0,0,00,00,33,00,0,0,00,124,468,00,0,00,0,0,728,00,0,00,00,39,0,00,0,00,163,00,00,00,0,0,00,00,00,00,1,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Belgrano,Las Rosas,82007040,0,00,00,0,00,00,0,16,00,0,0,00,00,35,00,0,0,00,0,333,00,0,00,0,0,"2,781",00,0,00,00,634,0,00,0,00,111,00,00,00,0,0,00,00,00,00,4,00,00,00,00,00,00,00,10,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Belgrano,Montes de Oca,82007050,168,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,557,0,00,0,00,67,0,0,00,9,00,00,1,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Belgrano,Tortugas,82007060,0,00,00,0,10,00,0,2,00,0,0,00,00,5,00,0,0,00,0,17,00,0,00,0,0,122,00,0,00,00,31,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Arequito,82014010,0,00,00,0,00,00,0,2,00,0,0,00,00,907,00,0,0,00,0,17,00,0,00,854,0,44,00,0,00,00,6,0,00,0,00,482,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Arteaga,82014020,0,00,00,0,00,00,0,1,00,0,211,00,00,5,00,0,448,00,14,24,00,0,00,279,0,35,00,0,00,00,9,0,00,0,00,2,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Beravebú,82014030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,27,0,319,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Bigand,82014040,0,00,00,0,00,00,0,1,00,0,0,00,00,7,00,0,0,00,0,41,00,0,00,0,0,"1,450",00,0,00,00,84,0,00,0,00,32,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Casilda,82014050,0,00,00,0,00,00,0,58,00,0,44,00,00,872,00,0,23,00,1,"2,051",00,0,00,0,0,"2,435",00,20,00,00,180,0,00,3,00,615,00,00,00,0,32,00,00,00,00,18,00,00,00,00,00,00,00,0,00,00,00,00,"1,171",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,611
SANTA FE,Caseros,Chabás,82014060,850,00,00,0,00,00,0,22,00,0,0,00,00,15,00,0,0,00,0,90,00,0,00,0,0,452,00,0,00,00,71,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Chañar Ladeado,82014070,1,00,00,0,00,00,0,3,00,0,0,00,00,2,00,0,0,00,0,24,00,0,00,0,0,38,00,0,00,00,"1,215",0,00,0,00,2,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Gödeken,82014080,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,498,0,0,00,25,00,00,0,0,00,8,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Los Molinos,82014090,0,00,00,0,00,00,0,0,00,0,0,00,00,205,00,0,0,00,0,5,00,0,00,239,0,20,00,0,00,00,0,0,00,0,00,65,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Los Nogales,82014100,0,00,00,0,00,00,0,0,00,0,0,00,00,22,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,22,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Los Quirquinchos,82014110,0,00,00,0,00,00,0,0,00,0,0,00,00,1,00,0,8,00,241,0,00,0,00,8,0,498,00,0,00,00,24,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,San José de la Esquina,82014120,1,00,00,0,00,00,0,1,00,0,0,00,00,496,00,0,0,00,0,31,00,0,00,"1,003",0,83,00,0,00,00,16,0,00,0,00,481,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Sanford,82014130,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,438,00,0,00,00,0,0,00,0,00,28,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Caseros,Villada,82014140,5,00,00,0,00,00,0,0,00,0,0,00,00,2,00,0,0,00,0,8,00,0,00,0,0,79,00,0,00,00,4,0,00,0,00,6,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Aldao (Est Casablanca),82021010,75,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,15,00,0,00,0,0,0,00,0,00,00,15,0,00,0,00,291,00,00,00,0,0,00,00,00,00,356,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Angélica,82021020,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,1,322,00,0,00,0,0,42,00,0,00,00,244,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Ataliva,82021030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,390,88,00,0,00,0,0,13,00,0,00,00,0,0,00,0,00,0,00,00,00,0,89,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Aurelia,82021040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,4,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Bauer y Sigel,82021060,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Bella Italia,82021070,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,4,323,00,0,00,0,0,24,00,0,00,00,5,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,2
SANTA FE,Castellanos,Castellanos,82021080,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,5,1,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Colonia Bicha,82021090,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,72,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,52,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,86
SANTA FE,Castellanos,Colonia Cello,82021100,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,29,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Colonia Margarita,82021110,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,10,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Colonia Raquel,82021120,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,3,00,0,00,0,0,0,00,0,00,00,31,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,45,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,135
SANTA FE,Castellanos,Coronel Fraga,82021130,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,27,00,0,00,0,0,22,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Esmeralda,82021150,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,82,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Estación Clucellas,82021160,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,4,179,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Estación Saguier,82021170,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,3,11,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Eusebia y Carolina,82021180,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,27,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,54,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,84
SANTA FE,Castellanos,Eustolia,82021190,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,4,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Frontera,82021200,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,1,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Humberto Primo,82021220,0,00,00,0,00,00,0,1,00,0,0,00,00,30,00,0,0,00,10,219,00,1,00,0,0,177,00,0,00,00,32,0,00,0,00,81,00,00,00,0,0,00,00,00,00,9,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Josefina,82021230,0,00,00,0,00,00,0,0,00,0,0,00,00,1,00,0,0,00,1,81,00,0,00,0,0,20,00,0,00,00,3,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Lehmann,82021240,0,00,00,0,00,00,0,0,00,0,0,00,00,246,00,0,0,00,0,135,00,0,00,0,0,185,00,0,00,00,98,0,00,0,00,70,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,4
SANTA FE,Castellanos,María Juana,82021250,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,788,00,0,0,756,00,0,00,00,0,0,00,0,00,2,00,00,00,0,0,00,00,00,00,3,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
SANTA FE,Castellanos,Plaza Clucellas,82021270,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,0,288,00,0,00,0,0,29,00,0,00,00,9,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
